user_id,place_id,rating
133,1016,3.6
244,1243,4.7
217,1195,4.5
38,1678,3.2
230,1306,4.5
178,1090,4.4
38,1156,3.6
103,1516,3.0
56,1169,3.2
63,1007,3.5
120,1449,4.6
48,1312,3.9
105,1587,4.8
218,1550,4.6
59,1266,3.6
77,1223,4.7
172,1461,3.2
243,1611,3.1
218,1546,4.2
127,1518,3.7
55,1588,3.7
55,1412,4.4
129,1090,4.7
136,1447,3.6
127,1005,3.7
132,1175,4.1
85,1061,4.3
214,1481,3.4
115,1249,4.8
181,1562,4.3
58,1179,4.3
37,1286,4.8
49,1206,4.8
67,1497,3.3
19,1450,3.3
129,1440,4.5
29,1030,4.9
87,1307,4.3
33,1248,3.8
119,1514,4.4
180,1678,3.5
169,1204,5.0
151,1430,3.9
133,1030,4.9
71,1091,3.9
185,1295,4.9
250,1003,3.7
134,1455,4.5
177,1302,4.9
22,1253,4.3
241,1532,4.4
77,1381,3.2
204,1550,3.9
4,1506,4.8
72,1590,3.5
192,1617,4.6
165,1647,4.4
159,1482,3.4
165,1451,3.6
128,1044,3.9
45,1689,3.3
218,1348,4.8
235,1567,4.5
136,1239,3.7
168,1191,3.6
225,1048,4.4
237,1024,3.8
93,1647,3.5
5,1075,3.9
156,1114,4.7
245,1274,3.1
104,1294,3.7
81,1390,4.9
247,1323,3.0
87,1073,4.8
237,1458,3.7
137,1241,3.4
130,1143,3.0
63,1663,3.1
224,1350,3.3
51,1555,3.1
116,1453,3.7
113,1233,3.1
31,1233,4.4
7,1634,4.6
158,1178,4.8
186,1682,4.1
3,1689,4.9
51,1648,3.0
243,1232,3.3
56,1691,3.6
73,1025,4.6
10,1631,4.8
61,1630,4.2
238,1182,3.8
50,1203,4.3
122,1593,3.4
175,1529,3.9
218,1007,4.0
1,1409,3.2
222,1311,3.1
185,1313,4.5
38,1567,4.1
190,1063,3.7
79,1670,3.9
89,1467,4.9
198,1500,3.8
82,1393,3.2
193,1678,3.9
190,1382,4.3
184,1495,3.0
67,1202,3.7
17,1014,3.8
127,1244,3.9
112,1522,3.6
136,1063,4.3
60,1404,4.9
241,1444,4.8
40,1675,4.3
209,1392,4.0
89,1094,4.7
190,1671,4.7
41,1529,4.7
140,1392,3.3
221,1332,3.1
217,1195,5.0
115,1043,4.9
100,1598,4.1
117,1588,5.0
182,1559,4.5
89,1564,4.0
93,1657,3.8
139,1139,4.2
60,1036,4.0
68,1594,5.0
78,1146,4.0
46,1685,4.7
38,1056,4.6
189,1583,3.1
17,1199,3.2
66,1174,4.3
200,1444,3.5
36,1269,4.3
74,1438,3.3
7,1115,3.8
228,1436,3.2
16,1327,3.6
14,1506,3.2
80,1470,4.9
25,1576,3.8
105,1122,4.8
4,1404,4.9
157,1365,4.8
127,1656,3.9
56,1543,4.6
6,1496,3.3
129,1567,3.2
167,1383,4.8
129,1528,3.1
115,1656,4.9
232,1092,4.3
191,1445,3.8
57,1685,3.3
195,1568,4.4
65,1659,4.1
65,1058,4.4
103,1497,3.8
21,1084,3.1
237,1665,3.6
158,1037,3.6
224,1499,3.0
33,1513,3.0
176,1342,3.7
22,1163,4.5
222,1122,4.2
182,1560,3.5
110,1289,4.2
4,1670,4.3
215,1405,4.0
183,1499,4.0
172,1557,3.7
217,1501,3.2
140,1184,3.8
209,1648,3.7
245,1389,4.2
207,1596,4.7
74,1594,3.8
227,1554,4.4
119,1640,4.6
244,1010,3.4
180,1192,4.8
93,1461,3.1
204,1430,4.8
65,1330,3.3
65,1619,3.7
10,1678,4.2
146,1595,4.8
47,1422,3.5
66,1594,4.5
49,1179,4.4
200,1403,3.3
22,1268,4.0
86,1561,4.0
26,1387,3.6
218,1145,4.6
137,1499,4.9
149,1566,4.4
95,1089,4.9
244,1084,3.1
191,1234,3.1
107,1372,4.8
134,1343,4.8
248,1025,3.2
14,1434,3.7
161,1008,4.7
71,1220,3.3
152,1655,3.5
201,1073,4.4
75,1400,5.0
120,1183,4.6
215,1214,4.6
112,1474,3.7
51,1437,4.3
130,1114,3.2
143,1372,5.0
163,1167,4.0
36,1218,4.3
244,1048,4.8
118,1375,3.0
220,1398,5.0
167,1112,3.7
236,1434,3.7
4,1128,3.3
192,1022,4.7
202,1200,4.7
6,1414,3.0
185,1080,3.1
158,1338,4.8
246,1448,3.2
110,1600,4.2
99,1569,4.2
241,1647,4.7
235,1654,4.1
202,1023,3.9
122,1502,4.9
117,1225,3.5
96,1038,3.5
234,1671,3.2
234,1377,5.0
67,1133,4.4
120,1055,3.0
218,1332,4.4
15,1411,3.8
17,1454,4.9
219,1302,3.6
18,1277,4.4
115,1608,4.3
147,1068,3.0
76,1273,4.8
88,1092,3.3
197,1475,4.3
152,1285,4.6
91,1391,4.3
48,1617,3.2
158,1501,5.0
15,1430,3.5
175,1093,4.3
123,1027,4.6
230,1021,4.9
127,1222,4.2
172,1056,3.5
98,1291,4.7
155,1430,3.3
84,1592,3.0
192,1675,4.8
41,1627,4.2
96,1454,3.1
68,1108,4.2
5,1481,3.3
53,1536,3.1
122,1595,3.2
136,1297,4.6
22,1294,4.5
106,1328,4.2
7,1071,3.4
150,1234,4.5
46,1652,3.8
30,1297,4.0
126,1674,4.8
101,1108,3.9
144,1315,4.3
79,1513,4.9
133,1104,3.9
67,1418,4.1
23,1363,4.2
189,1132,3.5
74,1381,4.5
5,1453,4.5
151,1542,3.4
207,1095,3.0
82,1583,5.0
25,1146,4.2
8,1231,3.4
223,1343,3.6
149,1655,4.2
2,1549,3.3
22,1566,3.1
72,1654,4.6
87,1594,4.4
224,1348,3.6
72,1038,3.1
68,1622,4.0
64,1165,3.6
94,1041,3.8
19,1306,3.5
128,1406,3.4
87,1321,3.8
82,1472,4.9
181,1404,3.5
221,1365,3.7
87,1122,3.7
97,1584,4.0
52,1227,4.7
175,1399,3.8
82,1350,4.6
182,1614,3.2
172,1326,4.8
97,1308,3.4
135,1460,3.1
115,1578,3.3
92,1629,3.4
1,1310,4.0
63,1468,3.9
248,1446,4.4
231,1231,3.1
226,1604,4.0
167,1510,3.7
19,1333,4.3
31,1072,3.1
77,1375,3.1
121,1172,3.9
24,1680,4.6
69,1416,4.3
215,1279,3.0
211,1248,3.4
193,1406,3.5
161,1505,3.8
59,1197,4.2
114,1679,3.4
248,1680,3.8
161,1559,4.2
160,1331,3.8
187,1132,3.3
220,1007,4.0
101,1367,3.6
169,1239,4.7
12,1374,4.6
201,1109,3.4
242,1145,3.3
119,1513,3.7
139,1220,3.8
97,1040,4.9
147,1543,3.6
182,1432,4.7
57,1634,4.0
42,1022,4.8
98,1469,4.4
199,1667,4.4
31,1491,4.0
180,1364,4.7
2,1305,3.5
211,1589,4.8
166,1290,4.3
32,1668,3.9
138,1668,5.0
105,1063,4.7
136,1406,4.5
218,1336,3.5
222,1272,4.9
75,1567,4.5
105,1301,4.2
148,1568,4.8
148,1302,3.3
127,1488,3.3
9,1155,4.1
200,1115,3.1
15,1412,4.3
226,1542,3.5
216,1487,3.2
97,1150,3.8
105,1585,3.9
233,1413,3.3
237,1603,3.1
63,1540,3.8
232,1588,4.5
219,1486,4.7
21,1632,3.2
5,1184,4.0
125,1591,3.5
163,1465,3.7
85,1475,4.9
196,1384,3.7
113,1639,3.7
176,1426,3.4
80,1430,4.9
249,1551,3.9
223,1019,4.1
218,1515,3.9
190,1236,3.5
116,1592,4.6
163,1259,3.1
198,1138,4.4
97,1327,4.2
21,1001,3.3
80,1462,3.3
239,1364,4.3
39,1151,3.6
162,1220,3.5
234,1126,3.1
121,1452,4.5
124,1546,4.8
143,1581,4.6
6,1541,3.9
194,1175,4.1
216,1388,3.5
56,1409,3.3
49,1573,4.6
92,1016,4.6
129,1115,4.6
65,1332,3.9
28,1462,4.7
100,1604,4.9
148,1100,3.7
176,1165,3.4
72,1218,3.9
65,1258,3.4
218,1394,4.8
51,1485,3.7
171,1625,4.2
49,1251,4.2
153,1269,4.0
74,1404,3.3
204,1339,5.0
169,1429,3.3
199,1689,4.5
192,1487,4.6
189,1217,3.3
12,1270,4.9
239,1237,4.0
104,1258,4.3
81,1521,4.3
197,1658,4.0
127,1311,3.3
14,1378,4.5
34,1011,4.2
48,1290,3.2
61,1345,4.4
209,1092,4.4
35,1447,4.1
119,1172,3.2
65,1395,3.7
59,1043,3.1
242,1664,4.0
242,1003,4.8
36,1001,3.0
207,1285,3.5
147,1680,4.6
243,1093,3.0
42,1084,3.0
69,1497,4.2
147,1118,4.6
107,1624,4.6
39,1285,4.6
69,1375,3.7
180,1287,4.8
12,1507,3.0
83,1632,3.6
175,1425,3.7
204,1282,3.3
36,1675,3.7
126,1404,4.2
63,1219,4.0
76,1425,3.6
82,1323,4.5
241,1390,4.4
51,1459,3.6
240,1311,3.6
43,1067,3.6
34,1412,3.3
240,1164,4.5
97,1013,3.1
49,1684,3.3
146,1022,3.2
125,1649,4.7
189,1471,3.1
57,1517,4.3
93,1027,3.1
109,1579,4.6
5,1382,4.8
217,1298,4.0
24,1691,4.6
221,1551,4.4
192,1084,4.6
59,1638,4.5
38,1444,3.4
161,1686,4.0
10,1022,4.9
165,1384,3.7
225,1618,4.9
215,1116,4.2
250,1362,3.9
126,1356,4.3
11,1029,4.6
24,1007,3.8
88,1298,3.1
199,1034,4.4
114,1526,4.9
21,1255,4.2
148,1621,3.4
245,1284,3.5
10,1189,4.8
217,1336,3.0
175,1084,4.1
228,1038,3.3
240,1367,3.6
175,1224,3.6
143,1040,3.4
172,1618,4.6
232,1526,3.7
232,1215,3.7
242,1341,3.9
190,1385,4.8
134,1348,4.4
229,1623,3.1
66,1612,3.1
204,1447,4.1
122,1126,4.8
132,1590,3.6
23,1096,3.5
13,1292,4.5
209,1264,4.2
159,1403,4.1
16,1407,3.3
41,1274,3.4
218,1152,3.6
220,1654,3.4
1,1323,4.9
111,1082,3.0
12,1355,4.3
229,1574,4.0
119,1689,3.6
184,1564,4.8
178,1030,4.3
20,1237,5.0
194,1217,3.3
36,1198,3.2
79,1052,3.3
166,1535,3.5
150,1119,3.8
108,1125,4.7
189,1110,3.6
178,1422,4.8
96,1490,3.9
59,1595,4.3
20,1194,3.5
164,1538,3.3
126,1360,4.7
97,1684,3.2
143,1217,4.5
62,1653,4.2
242,1384,4.7
238,1383,4.4
131,1602,3.6
93,1048,4.1
239,1489,3.0
91,1336,4.0
133,1220,3.2
123,1387,3.9
184,1044,3.2
159,1251,4.9
86,1440,4.0
163,1548,4.8
118,1123,3.0
199,1259,4.3
198,1496,3.6
26,1185,3.9
118,1492,4.7
1,1633,5.0
211,1372,3.5
7,1177,4.9
164,1091,4.4
76,1198,4.9
212,1260,4.1
87,1089,4.9
153,1321,4.8
94,1252,3.3
187,1122,3.6
61,1079,3.5
29,1559,4.1
95,1177,4.6
18,1625,4.5
41,1316,4.5
147,1199,3.8
246,1648,3.3
132,1384,3.4
193,1216,4.5
41,1058,3.3
123,1176,3.4
143,1617,3.8
182,1682,3.1
192,1658,3.4
200,1598,3.3
143,1343,4.9
207,1107,3.4
178,1072,4.7
231,1061,3.2
22,1528,4.7
146,1589,4.2
80,1136,4.7
130,1054,4.7
36,1279,4.2
20,1665,4.8
144,1679,4.2
67,1595,4.4
120,1421,3.8
158,1354,4.8
55,1507,4.6
66,1466,3.3
227,1058,4.2
26,1391,4.8
185,1244,4.6
197,1188,4.9
130,1279,3.5
243,1639,3.7
56,1164,4.0
212,1599,3.5
190,1640,3.8
34,1657,4.1
226,1423,3.4
246,1093,3.5
56,1031,3.2
55,1196,4.4
20,1423,3.7
50,1562,3.4
153,1067,4.0
84,1025,3.1
153,1387,4.8
53,1621,3.6
142,1234,4.8
188,1152,4.0
111,1348,4.7
236,1684,3.5
171,1190,3.4
235,1074,4.7
190,1635,3.4
231,1443,4.5
204,1509,3.7
112,1394,4.5
69,1447,4.8
191,1465,5.0
2,1325,3.7
182,1550,3.7
16,1577,5.0
183,1336,4.7
94,1525,3.1
239,1230,4.1
171,1126,3.4
189,1351,5.0
166,1311,3.3
45,1613,4.1
126,1397,4.3
179,1537,4.9
170,1386,4.7
24,1472,3.5
115,1283,4.1
158,1237,4.9
165,1632,4.5
249,1601,4.4
123,1537,4.5
181,1396,3.6
191,1487,4.5
231,1331,3.5
139,1447,3.9
78,1456,4.8
151,1150,3.0
117,1437,3.8
80,1345,3.5
50,1388,3.4
85,1669,4.7
183,1073,4.4
183,1287,3.2
4,1340,4.0
225,1493,3.9
182,1467,3.3
61,1564,4.6
111,1170,3.7
78,1042,4.5
83,1269,3.4
133,1484,3.6
100,1327,3.2
223,1530,3.3
237,1476,4.8
146,1242,3.2
172,1110,3.2
31,1526,4.9
119,1176,4.3
94,1029,3.2
149,1404,4.9
175,1075,3.3
30,1441,4.5
55,1671,3.1
105,1509,4.2
196,1441,4.1
197,1374,3.4
41,1171,4.3
173,1021,4.2
74,1286,4.6
219,1404,4.8
208,1531,4.0
158,1562,4.0
77,1278,4.2
228,1021,4.5
85,1597,3.7
173,1031,4.0
245,1104,4.2
104,1283,5.0
173,1611,4.2
79,1244,3.4
212,1118,4.2
84,1416,4.6
173,1116,4.7
183,1516,4.6
187,1013,4.8
133,1474,3.7
246,1602,4.0
246,1253,4.6
124,1580,3.5
32,1005,3.7
6,1295,4.7
94,1182,4.5
26,1322,4.9
37,1156,5.0
13,1388,3.5
93,1182,4.8
197,1437,3.2
25,1688,4.4
141,1177,3.4
216,1554,3.6
223,1669,4.9
20,1519,3.5
247,1104,4.3
72,1058,3.4
188,1106,3.2
201,1566,3.7
149,1172,4.2
115,1541,3.5
127,1193,3.6
189,1547,4.4
212,1643,3.2
207,1054,3.9
26,1083,4.9
54,1405,3.8
170,1298,3.9
139,1208,4.5
165,1334,4.6
233,1276,4.5
125,1625,5.0
11,1273,3.1
27,1074,5.0
94,1511,4.9
83,1097,4.7
34,1249,3.9
38,1129,4.7
189,1238,3.4
87,1190,4.6
181,1035,3.4
65,1193,4.6
131,1590,4.2
195,1259,3.2
156,1541,4.8
142,1678,4.2
52,1329,4.3
30,1153,3.6
186,1677,4.7
182,1297,4.1
197,1614,3.8
113,1297,4.1
143,1428,4.4
166,1312,4.4
206,1162,3.7
142,1153,3.8
185,1612,4.1
187,1178,4.8
241,1262,4.5
8,1295,3.8
72,1566,3.7
147,1652,4.0
32,1635,4.7
95,1436,3.0
157,1687,4.4
41,1467,3.6
75,1683,3.4
45,1248,3.0
13,1589,4.8
155,1227,4.8
248,1161,3.1
19,1497,4.0
154,1578,3.3
53,1123,4.5
179,1674,4.3
165,1391,3.6
240,1048,3.2
137,1586,4.7
220,1493,4.3
224,1170,3.0
180,1494,4.3
182,1085,4.6
3,1662,4.2
243,1537,3.8
96,1378,4.2
197,1315,4.2
136,1369,4.3
14,1536,4.9
120,1505,3.4
131,1396,4.2
152,1127,3.4
13,1058,3.4
171,1096,4.3
157,1392,4.8
72,1052,3.3
179,1194,4.9
170,1270,3.6
159,1244,3.8
191,1355,3.3
154,1362,4.2
146,1407,4.2
250,1193,3.9
82,1005,4.0
57,1674,4.2
7,1155,4.2
112,1123,3.7
230,1197,4.8
48,1130,4.3
80,1188,3.4
119,1661,3.6
120,1111,4.6
60,1563,3.2
33,1232,4.5
248,1252,3.7
115,1593,4.1
128,1548,3.6
3,1150,5.0
230,1430,4.8
4,1118,4.9
100,1254,3.4
4,1079,4.7
42,1119,4.1
9,1152,4.4
232,1257,3.4
51,1440,4.4
145,1282,4.8
145,1411,3.5
97,1543,3.5
20,1245,3.2
142,1230,3.5
22,1082,4.1
180,1143,4.7
27,1205,3.6
43,1610,4.2
131,1126,4.0
216,1523,3.6
94,1406,4.0
8,1223,3.3
86,1393,4.3
89,1289,3.2
138,1347,4.5
113,1656,3.4
157,1209,5.0
168,1625,4.6
246,1127,3.7
193,1415,3.9
244,1477,3.5
21,1499,4.5
231,1462,3.8
152,1311,4.5
201,1064,3.0
188,1294,3.3
236,1382,3.7
246,1419,3.2
154,1318,4.2
9,1547,3.1
148,1297,4.7
184,1433,4.5
227,1447,3.4
36,1021,4.0
234,1272,3.9
36,1667,4.4
246,1035,3.8
73,1317,3.1
150,1176,3.5
1,1125,3.9
69,1614,4.9
201,1659,4.8
37,1345,3.4
230,1143,4.4
211,1547,4.9
72,1074,3.0
234,1212,4.4
107,1644,3.9
96,1308,4.4
141,1204,4.2
84,1488,5.0
228,1143,3.6
43,1656,4.6
236,1075,3.5
37,1268,3.9
222,1254,5.0
202,1612,4.5
223,1070,3.6
25,1312,4.2
221,1489,3.1
216,1549,3.5
231,1314,4.4
149,1365,4.1
169,1089,3.9
73,1257,4.4
170,1440,3.8
42,1547,3.1
2,1344,3.9
196,1593,4.8
136,1350,4.7
96,1528,3.8
61,1682,3.0
14,1217,4.3
113,1073,4.5
77,1248,3.6
21,1442,4.0
152,1038,5.0
178,1081,4.2
210,1261,3.7
173,1423,4.3
192,1023,3.4
64,1635,3.4
232,1415,4.8
154,1337,3.5
160,1636,3.6
236,1235,4.1
57,1347,4.8
119,1508,4.6
248,1030,3.1
181,1566,4.4
161,1406,4.0
52,1343,4.0
95,1094,4.4
146,1231,3.4
163,1366,5.0
140,1354,4.3
179,1602,3.7
89,1523,4.2
237,1367,3.4
223,1643,4.3
10,1591,3.1
239,1237,3.7
52,1270,4.5
34,1315,4.6
115,1425,3.5
195,1606,4.1
238,1605,4.1
167,1596,3.8
136,1608,3.5
125,1444,4.4
224,1140,3.5
235,1653,4.8
157,1375,4.1
150,1160,4.7
212,1178,3.6
198,1155,4.6
189,1312,3.2
43,1176,4.5
177,1318,3.8
29,1128,3.9
106,1393,3.3
120,1470,3.0
81,1167,4.3
31,1087,4.2
181,1577,4.2
162,1516,3.5
128,1042,3.5
38,1074,4.7
185,1446,4.5
101,1122,3.7
132,1648,4.3
130,1649,4.7
12,1376,4.8
35,1387,3.0
198,1412,4.6
248,1363,3.7
110,1223,4.4
72,1581,3.7
149,1534,4.2
245,1025,4.3
250,1516,3.8
110,1261,4.0
61,1456,4.5
163,1053,4.0
48,1429,3.0
143,1131,3.0
71,1541,4.3
143,1298,4.7
237,1396,4.6
134,1630,3.6
239,1249,3.9
209,1363,3.5
68,1517,5.0
22,1283,3.5
32,1039,3.8
123,1584,4.4
22,1417,4.8
155,1578,3.1
110,1201,3.6
15,1060,4.1
124,1508,4.2
44,1003,3.1
115,1503,4.3
214,1114,4.1
220,1377,4.7
234,1647,3.4
230,1056,3.4
249,1147,4.6
9,1033,4.4
34,1162,4.6
228,1508,4.6
73,1060,3.2
143,1050,3.6
190,1557,3.5
45,1315,4.9
212,1028,4.0
72,1206,3.2
58,1455,3.6
220,1042,4.7
115,1194,4.7
19,1081,4.8
249,1425,3.8
16,1626,4.3
75,1423,3.6
106,1132,3.4
136,1097,3.0
161,1324,3.4
74,1410,4.2
18,1058,4.8
163,1204,3.3
43,1514,4.8
50,1038,3.7
3,1429,3.9
232,1402,3.7
219,1293,3.8
59,1194,3.5
28,1451,4.4
46,1441,4.5
64,1130,4.6
70,1468,3.7
47,1150,4.5
142,1290,4.3
135,1205,4.9
202,1321,3.8
207,1559,5.0
159,1356,4.5
221,1280,4.6
106,1488,3.1
246,1569,4.0
81,1133,4.1
51,1468,3.1
29,1485,3.6
113,1336,4.9
236,1045,3.9
143,1651,3.4
128,1635,4.0
90,1357,3.1
204,1067,4.0
25,1072,4.2
189,1346,3.7
41,1174,4.5
69,1335,3.3
4,1341,4.8
236,1383,4.9
240,1120,3.0
105,1240,4.7
185,1135,4.0
31,1004,3.9
131,1211,3.5
117,1668,3.9
195,1521,4.9
90,1401,3.4
178,1530,3.4
145,1600,3.5
188,1612,4.1
202,1078,4.9
66,1648,4.1
88,1044,3.5
203,1078,3.9
24,1516,3.8
99,1074,3.1
215,1094,4.0
160,1625,3.3
215,1205,4.7
226,1423,4.1
105,1091,4.7
19,1241,4.9
66,1642,4.9
60,1463,3.2
115,1326,4.9
194,1255,4.6
15,1473,4.6
248,1195,3.2
85,1655,3.4
163,1616,5.0
197,1174,3.4
235,1302,3.3
155,1287,3.7
88,1180,4.8
7,1105,4.0
6,1307,4.8
238,1578,3.7
125,1195,3.5
33,1412,4.0
58,1263,4.2
177,1383,3.8
145,1669,3.7
110,1408,3.4
42,1659,3.6
94,1542,4.3
200,1346,3.7
168,1641,3.2
174,1216,3.3
199,1160,3.7
198,1399,4.8
196,1339,3.8
129,1060,3.1
79,1003,3.8
95,1321,4.3
217,1049,4.2
111,1146,3.6
97,1078,4.4
180,1652,4.3
163,1638,3.3
119,1483,3.3
69,1097,4.1
133,1195,4.3
228,1483,4.9
145,1220,3.8
181,1642,4.5
52,1333,3.2
142,1631,4.8
122,1496,4.3
29,1663,4.3
136,1323,3.3
226,1140,3.1
104,1332,4.4
1,1399,3.2
29,1573,3.3
164,1306,3.4
179,1442,3.2
165,1666,4.3
221,1508,3.8
69,1620,3.5
53,1658,3.9
224,1633,4.7
124,1002,4.9
180,1029,4.0
88,1236,4.1
83,1199,3.5
12,1035,4.0
52,1028,4.5
129,1393,4.0
135,1411,3.6
145,1116,4.2
127,1221,4.9
226,1519,4.8
171,1496,4.5
71,1044,3.6
17,1028,3.5
187,1361,4.7
3,1244,3.4
29,1111,4.2
22,1259,3.9
166,1208,3.9
54,1400,3.9
107,1386,4.8
221,1501,3.2
242,1618,4.6
178,1012,4.7
246,1469,4.9
234,1273,3.9
69,1618,4.0
158,1079,4.9
151,1481,3.9
247,1456,4.0
213,1094,3.7
120,1059,3.1
218,1481,3.9
246,1372,4.3
47,1148,4.4
149,1471,3.0
20,1137,4.6
151,1476,4.0
196,1510,4.0
149,1497,4.9
21,1600,3.6
1,1335,4.5
143,1441,4.1
17,1139,4.4
51,1636,3.8
191,1425,3.6
14,1450,4.1
59,1411,3.7
83,1211,3.4
50,1377,4.7
124,1641,4.0
34,1525,4.7
6,1267,3.9
109,1170,4.1
49,1232,5.0
6,1045,4.9
117,1352,3.5
118,1184,4.7
197,1038,3.8
7,1155,3.1
97,1623,4.2
205,1525,5.0
179,1328,4.9
118,1355,3.3
129,1265,4.5
141,1525,4.6
171,1562,3.7
27,1464,4.3
199,1015,4.0
116,1481,3.5
131,1088,4.5
58,1219,3.5
89,1321,3.7
97,1474,3.4
232,1064,4.4
17,1384,3.9
173,1612,3.9
206,1632,4.2
101,1222,3.3
186,1201,4.8
184,1028,3.9
182,1251,3.7
215,1262,3.3
216,1178,3.3
29,1310,4.8
102,1217,3.9
123,1531,4.4
54,1131,3.2
27,1128,4.3
102,1520,4.8
117,1157,3.6
104,1643,4.2
45,1158,4.9
114,1174,4.4
87,1118,3.1
31,1397,3.8
164,1661,3.2
209,1424,4.7
189,1674,4.2
37,1369,4.9
195,1498,3.0
36,1572,3.8
119,1280,3.2
5,1603,3.7
174,1678,3.3
207,1669,3.7
52,1423,4.6
49,1464,3.3
6,1404,3.9
123,1343,4.8
138,1361,5.0
118,1509,3.5
224,1488,4.9
23,1619,3.5
240,1080,3.8
145,1503,4.8
110,1403,4.6
212,1392,4.7
44,1455,4.6
41,1099,3.5
143,1338,4.1
172,1428,3.8
238,1495,3.9
186,1331,3.3
214,1147,3.6
50,1375,4.7
52,1496,4.8
70,1654,4.2
196,1012,4.0
191,1247,4.4
186,1006,4.2
151,1545,5.0
172,1520,3.4
109,1661,3.9
211,1685,4.8
118,1663,4.8
109,1339,4.0
95,1633,3.3
44,1541,4.6
180,1230,4.2
67,1393,4.5
156,1493,3.9
67,1504,3.4
206,1198,3.0
18,1194,4.1
155,1388,3.3
179,1314,3.4
60,1273,3.9
74,1285,3.9
49,1625,3.5
15,1347,3.3
211,1561,4.9
73,1409,3.3
196,1486,3.7
143,1002,3.6
179,1138,4.7
48,1523,3.8
72,1387,3.2
113,1144,3.0
245,1641,4.4
129,1397,4.4
135,1640,3.8
53,1062,3.3
159,1584,3.7
18,1202,4.2
12,1648,4.4
48,1220,3.2
30,1006,4.1
97,1502,3.6
239,1268,4.2
7,1442,4.3
92,1575,4.8
113,1606,3.8
3,1658,4.1
107,1432,3.5
63,1219,3.6
134,1438,3.1
223,1633,3.6
102,1296,3.1
15,1501,4.9
199,1217,4.2
171,1301,3.3
222,1258,3.2
91,1388,3.7
81,1593,3.6
247,1392,3.6
146,1267,3.9
150,1276,4.8
61,1405,4.1
120,1049,4.0
61,1635,4.6
53,1215,3.0
26,1246,3.4
115,1182,4.0
219,1605,4.4
40,1412,4.0
88,1153,3.3
116,1645,4.9
136,1279,3.7
21,1260,4.6
221,1286,4.8
43,1298,3.7
21,1001,4.7
131,1131,4.4
31,1586,4.8
247,1071,3.5
155,1602,4.9
238,1163,3.1
27,1676,4.6
73,1594,3.9
185,1421,3.4
97,1480,3.2
161,1061,3.8
90,1584,3.8
220,1119,3.5
44,1310,3.4
43,1668,3.8
31,1330,3.8
117,1016,3.9
193,1067,4.7
212,1223,4.2
76,1365,3.0
145,1045,4.0
143,1505,4.5
34,1170,3.1
242,1025,3.8
80,1466,3.9
4,1409,4.9
72,1606,4.0
98,1347,4.5
110,1639,3.6
217,1173,4.6
207,1657,3.6
28,1580,3.9
201,1218,4.0
130,1515,4.9
17,1060,3.1
58,1303,3.4
127,1071,4.4
202,1269,4.2
9,1013,3.5
31,1630,3.6
194,1452,3.7
88,1014,3.9
62,1664,4.6
19,1390,3.0
81,1428,4.8
107,1502,3.8
241,1311,3.5
202,1224,4.0
242,1547,4.3
55,1567,3.1
156,1321,4.4
230,1062,4.5
112,1399,3.3
220,1132,3.3
123,1056,3.4
242,1257,4.6
244,1663,3.5
178,1013,4.6
65,1534,4.1
124,1359,4.5
3,1261,4.1
207,1279,3.7
180,1582,4.8
138,1151,4.4
21,1304,4.0
37,1611,4.3
15,1069,4.2
87,1436,3.7
206,1573,3.8
207,1336,3.6
202,1237,5.0
120,1477,4.2
137,1271,3.2
44,1443,4.0
39,1189,3.1
133,1031,3.6
25,1033,3.9
56,1603,4.1
234,1397,5.0
121,1173,5.0
90,1615,3.2
64,1449,4.1
200,1337,4.6
214,1453,3.5
180,1585,4.5
89,1125,4.8
112,1576,4.3
76,1652,3.7
137,1349,4.8
138,1663,4.8
240,1408,4.4
10,1537,3.7
201,1283,4.6
62,1180,3.6
90,1311,3.5
227,1208,4.0
219,1631,5.0
60,1447,4.6
223,1074,4.5
147,1422,3.9
107,1648,3.6
38,1258,4.7
134,1543,4.1
143,1664,4.6
221,1315,4.0
47,1082,4.5
173,1036,4.7
246,1596,3.8
133,1642,3.0
78,1601,3.5
53,1426,4.8
194,1086,4.4
62,1193,4.5
23,1481,3.7
44,1058,4.4
52,1134,4.3
46,1550,3.4
147,1169,4.9
216,1350,3.7
84,1429,3.7
47,1307,3.7
91,1638,3.2
52,1415,4.2
24,1155,3.5
145,1058,4.6
89,1489,3.8
174,1002,3.9
64,1517,4.3
119,1579,4.5
223,1067,3.5
156,1675,4.9
178,1597,4.2
64,1641,3.0
156,1687,3.8
86,1080,3.9
56,1047,4.6
59,1264,3.6
133,1201,3.7
182,1308,3.1
172,1262,3.6
170,1607,4.4
200,1037,4.3
125,1204,3.2
230,1340,3.2
220,1142,3.8
185,1318,4.5
47,1235,4.7
204,1086,3.0
121,1462,3.7
153,1131,3.8
102,1306,4.8
44,1148,4.0
15,1090,3.5
236,1636,3.8
105,1067,3.9
51,1607,4.3
53,1048,3.1
34,1105,3.8
124,1649,4.3
237,1234,3.6
77,1082,4.2
136,1687,3.7
123,1274,4.5
205,1666,3.1
228,1033,4.8
70,1605,3.3
230,1538,3.3
224,1243,4.7
21,1442,4.7
108,1484,3.2
108,1285,4.8
241,1109,3.5
135,1146,4.2
90,1232,3.1
79,1457,3.8
184,1651,3.9
177,1568,4.2
42,1269,4.1
151,1251,3.9
52,1070,4.9
102,1359,3.4
105,1130,3.3
79,1621,4.4
112,1584,3.1
181,1615,4.0
